id,university_name,program_name,country_id,location,campus,level_of_study,degree_15yr_accepted,portal_or_direct,duration_in_months,duration_in_years,pace_of_study,teaching_form,language_of_study,private_or_public,currency,application_fee,admission_fee,initial_deposit,scholarship,Scholarship_Criteria,concentration,tuition_fee_per_semester,tuition_fee_per_year,tuition_fee_per_course,credits,per_credit_rate,gre_score,gmat_score,sat_score,act_score,ielts,ielts_nblt,toefl,toefl_nblt,duolingo,duolingo_nblt,pte,pte_nblt,backlogs,moi_accepted,wes_required,aps_required,inter_english_first_year,inter_english_second_year,intakes,deadlines,gap_accepted,without_maths,stateboard_accepted,entry_requirement_out_of4,entry_requirement_out_of5,entry_requirement_out_of10,entry_requirement_out_of100,english_requirement_icse,english_requirement_cbse,english_requirement_ib,english_requirement_others,age_gap_upto,noticeable_academic_gap,data,created_at,updated_at
,University of Scranton,"Education, BS",2,Pennsylvania,Scranton,Bachelor,"Education, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Education,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Electrical Engineering, BS",2,Pennsylvania,Scranton,Bachelor,"Electrical Engineering, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Engineering,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Engineering Management, BS",2,Pennsylvania,Scranton,Bachelor,"Engineering Management, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Business & Management,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"English, BA",2,Pennsylvania,Scranton,Bachelor,"English, BA",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Other,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Entrepreneurship, BS",2,Pennsylvania,Scranton,Bachelor,"Entrepreneurship, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Business & Management,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Environmental Science, BS",2,Pennsylvania,Scranton,Bachelor,"Environmental Science, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Science,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Forensic Chemistry, BS",2,Pennsylvania,Scranton,Bachelor,"Forensic Chemistry, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Science,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Health Administration, BS",2,Pennsylvania,Scranton,Bachelor,"Health Administration, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Health & Medicine,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Health Promotion, BS",2,Pennsylvania,Scranton,Bachelor,"Health Promotion, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Health & Medicine,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"History, BA",2,Pennsylvania,Scranton,Bachelor,"History, BA",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Arts & Humanities,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Human Resources Studies, BS",2,Pennsylvania,Scranton,Bachelor,"Human Resources Studies, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Other,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Information Technology, BS",2,Pennsylvania,Scranton,Bachelor,"Information Technology, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Computer Science & IT,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"International Business, BS",2,Pennsylvania,Scranton,Bachelor,"International Business, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Business & Management,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"International Studies, BS",2,Pennsylvania,Scranton,Bachelor,"International Studies, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Other,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Journalism and Electronic Media, BA",2,Pennsylvania,Scranton,Bachelor,"Journalism and Electronic Media, BA",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Engineering,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Kinesiology, BS",2,Pennsylvania,Scranton,Bachelor,"Kinesiology, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Other,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Latin American Studies, BA",2,Pennsylvania,Scranton,Bachelor,"Latin American Studies, BA",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Other,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Management, BS",2,Pennsylvania,Scranton,Bachelor,"Management, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Business & Management,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Marketing, BS",2,Pennsylvania,Scranton,Bachelor,"Marketing, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Business & Management,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,Master of Accountancy (4- or 5-year) - Direct-Entry,2,Pennsylvania,Scranton,Bachelor,Master of Accountancy (4- or 5-year) - Direct-Entry,Career Mosaic,60,More than 4years,NA,On Campus,English,Private,$,50,,0,Available ,,Other,8688,17375,86875,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Mathematical Sciences, BS",2,Pennsylvania,Scranton,Bachelor,"Mathematical Sciences, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Science,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Mathematics, BS",2,Pennsylvania,Scranton,Bachelor,"Mathematics, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Science,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Mechanical Engineering, BS",2,Pennsylvania,Scranton,Bachelor,"Mechanical Engineering, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Engineering,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Middle Level Teacher Education, BS",2,Pennsylvania,Scranton,Bachelor,"Middle Level Teacher Education, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Education,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Neuroscience, BS",2,Pennsylvania,Scranton,Bachelor,"Neuroscience, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Science,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Operations Management, BS",2,Pennsylvania,Scranton,Bachelor,"Operations Management, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Business & Management,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Philosophy, BA",2,Pennsylvania,Scranton,Bachelor,"Philosophy, BA",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Arts & Humanities,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Physics, BS",2,Pennsylvania,Scranton,Bachelor,"Physics, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Science,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Physiology, BS",2,Pennsylvania,Scranton,Bachelor,"Physiology, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Health & Medicine,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Political Science, BS",2,Pennsylvania,Scranton,Bachelor,"Political Science, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Science,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Psychology, BS",2,Pennsylvania,Scranton,Bachelor,"Psychology, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Social Sciences,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Public Policy & Service, BS",2,Pennsylvania,Scranton,Bachelor,"Public Policy & Service, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Other,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Secondary Education, BS",2,Pennsylvania,Scranton,Bachelor,"Secondary Education, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Education,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Social Media Strategies, BA",2,Pennsylvania,Scranton,Bachelor,"Social Media Strategies, BA",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Social Sciences,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Sociology, BS",2,Pennsylvania,Scranton,Bachelor,"Sociology, BS",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Social Sciences,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Theatre, BA",2,Pennsylvania,Scranton,Bachelor,"Theatre, BA",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Arts & Humanities,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Theology/Religious Studies, BA",2,Pennsylvania,Scranton,Bachelor,"Theology/Religious Studies, BA",Career Mosaic,48,4years,NA,On Campus,English,Private,$,50,,0,Available ,,Other,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Women’s and Gender Studies, BA",2,Pennsylvania,Scranton,Bachelor,"Women’s and Gender Studies, BA",Career Mosaic,48,4years,Yes,On Campus,English,Private,$,50,,0,Available ,,Other,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"World Languages and Cultures, BA",2,Pennsylvania,Scranton,Bachelor,"World Languages and Cultures, BA",Career Mosaic,48,4years,Yes,On Campus,English,Private,$,50,,0,Available ,,Arts & Humanities,24031,48062,192248,,,2.75,NA,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Accountancy, MAcc",2,Pennsylvania,Scranton,Master,"Accountancy, MAcc",Career Mosaic,60,More than 4years,Yes,On Campus,English,Private,$,0,,0,Available ,,Other,8688,17375,86875,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Business Administration, MBA",2,Pennsylvania,Scranton,Master,"Business Administration, MBA",Career Mosaic,60,More than 4years,Yes,On Campus,English,Private,$,0,,0,Available ,,Business & Management,8688,17375,86875,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Business Analytics, MS",2,Pennsylvania,Scranton,Master,"Business Analytics, MS",Career Mosaic,60,More than 4years,Yes,On Campus,English,Private,$,0,,0,Available ,,Business & Management,8688,17375,86875,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Chemistry, MS",2,Pennsylvania,Scranton,Master,"Chemistry, MS",Career Mosaic,24,2 years,Yes,On Campus,English,Private,$,0,,0,Available ,,Science,8688,17375,34750,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Clinical Mental Health Counseling, MS",2,Pennsylvania,Scranton,Master,"Clinical Mental Health Counseling, MS",Career Mosaic,24,2 years,Yes,On Campus,English,Private,$,0,,0,Available ,,Health & Medicine,8688,17375,34750,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Clinical Rehabilitation Counseling, MS",2,Pennsylvania,Scranton,Master,"Clinical Rehabilitation Counseling, MS",Career Mosaic,24,2 years,Yes,On Campus,English,Private,$,0,,0,Available ,,Health & Medicine,8688,17375,34750,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Dual Degree: Business Administration, BS / Health Administration, BS",2,Pennsylvania,Scranton,Master,"Dual Degree: Business Administration, BS / Health Administration, BS",Career Mosaic,60,More than 4years,Yes,On Campus,English,Private,$,0,,0,Available ,,Business & Management,8688,17375,86875,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Executive Nurse Leadership, MSN",2,Pennsylvania,Scranton,Master,"Executive Nurse Leadership, MSN",Career Mosaic,24,2 years,Yes,On Campus,English,Private,$,0,,0,Available ,,Other,8688,17375,34750,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Family Nurse Practitioner, MSN",2,Pennsylvania,Scranton,Master,"Family Nurse Practitioner, MSN",Career Mosaic,24,2 years,Yes,On Campus,English,Private,$,0,,0,Available ,,Other,8688,17375,34750,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Health Administration, MHA",2,Pennsylvania,Scranton,Master,"Health Administration, MHA",Career Mosaic,24,2 years,Yes,On Campus,English,Private,$,0,,0,Available ,,Health & Medicine,8688,17375,34750,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Post Master's Leadership, DNP",2,Pennsylvania,Scranton,Master,"Post Master's Leadership, DNP",Career Mosaic,24,2 years,Yes,On Campus,English,Private,$,0,,0,Available ,,Other,8688,17375,34750,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"School Counseling, MS",2,Pennsylvania,Scranton,Master,"School Counseling, MS",Career Mosaic,24,2 years,Yes,On Campus,English,Private,$,0,,0,Available ,,Other,8688,17375,34750,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Secondary Education, MS",2,Pennsylvania,Scranton,Master,"Secondary Education, MS",Career Mosaic,24,2 years,Yes,On Campus,English,Private,$,0,,0,Available ,,Education,8688,17375,34750,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Software Engineering, MS",2,Pennsylvania,Scranton,Master,"Software Engineering, MS",Career Mosaic,24,2 years,Yes,On Campus,English,Private,$,0,,0,Available ,,Engineering,8688,17375,34750,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Theology, MA",2,Pennsylvania,Scranton,Master,"Theology, MA",Career Mosaic,24,2 years,Yes,On Campus,English,Private,$,0,,0,Available ,,Other,8688,17375,34750,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,"Business Administration, DBA",2,Pennsylvania,Scranton,Ph.D,"Business Administration, DBA",Career Mosaic,60,More than 4years,Yes,On Campus,English,Private,$,0,,0,Available ,,Business & Management,8688,17375,86875,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,Physical Therapy (DPT),2,Pennsylvania,Scranton,Ph.D,Physical Therapy (DPT),Career Mosaic,36,More than 3 years,Yes,On Campus,English,Private,$,0,,0,Available ,,Health & Medicine,32328,64655,193965,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Scranton,Executive Certificate in Health Administration,2,Pennsylvania,Scranton,"Postgraduate certificate, Postgraduate diploma",Executive Certificate in Health Administration,Career Mosaic,36,More than 3 years,Yes,On Campus,English,Private,$,0,,0,Available ,,Health & Medicine,8688,17375,52125,,,3,GRE:300; GMAT 500,,,,6.5,NA,80,NA,105,NA,53,NA,NA,No,NA,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Accounting B.B.A.,2,Texas,Belton,Bachelor,Accounting B.B.A.,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Business & Management,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Art B.A.,2,Texas,Belton,Bachelor,Art B.A.,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Arts & Humanities,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Art B.F.A. with a Major in Art Education,2,Texas,Belton,Bachelor,Art B.F.A. with a Major in Art Education,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Education,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Art B.F.A. with a Major in Graphic Design,2,Texas,Belton,Bachelor,Art B.F.A. with a Major in Graphic Design,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Arts & Humanities,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Art B.F.A. with a Major in Studio Art,2,Texas,Belton,Bachelor,Art B.F.A. with a Major in Studio Art,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Arts & Humanities,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,B.S. Music with an Emphasis in Music Business,2,Texas,Belton,Bachelor,B.S. Music with an Emphasis in Music Business,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Business & Management,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Bachelor of Christian Ministry (B.C.M.),2,Texas,Belton,Bachelor,Bachelor of Christian Ministry (B.C.M.),Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Other,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Bachelor of General Studies Degree - Academic Core,2,Texas,Belton,Bachelor,Bachelor of General Studies Degree - Academic Core,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Other,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Bachelor of Social Work (B.S.W.),2,Texas,Belton,Bachelor,Bachelor of Social Work (B.S.W.),Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Social Sciences,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Bachelor of Sport Management (B.S.M.),2,Texas,Belton,Bachelor,Bachelor of Sport Management (B.S.M.),Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Business & Management,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Bachelor of Transformational Development,2,Texas,Belton,Bachelor,Bachelor of Transformational Development,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Other,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Biology B.S.,2,Texas,Belton,Bachelor,Biology B.S.,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Science,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,BSN to DNP Advanced Practice,2,Texas,Belton,Bachelor,BSN to DNP Advanced Practice,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Other,15300,30600,122400,,,3,NA,,,,7,NA,100,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Business Administration B.A.,2,Texas,Belton,Bachelor,Business Administration B.A.,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Business & Management,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Business Administration B.S.,2,Texas,Belton,Bachelor,Business Administration B.S.,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Business & Management,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Business Computer Information Systems B.B.A.,2,Texas,Belton,Bachelor,Business Computer Information Systems B.B.A.,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Business & Management,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Chemistry B.S.,2,Texas,Belton,Bachelor,Chemistry B.S.,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Science,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
,University of Mary Hardin-Baylor,Christian Studies B. A.,2,Texas,Belton,Bachelor,Christian Studies B. A.,Career Mosaic,48,4years,NA,On Campus,English,Private,$,75,,0,Available ,,Other,15300,30600,122400,,,3,SAT:1070; ACT:21,,,,6,NA,80,NA,NA,NA,53,NA,NA,No,Yes,,,Spring,,,,Fall,,,,,,,,,,,,,
